-197.0617283950619, 0.048365373990121946
-175.45679012345693, 0.04830839236117469
-153.85185185185196, 0.04948588094426755
-134.30452674897128, 0.050061452054460255
-112.69958847736632, 0.05193348972962786
-91.09465020576135, 0.05387553186757915
-71.54732510288068, 0.05732645411855273
-56.115226337448576, 0.06257297334194192
-45.82716049382714, 0.07185910007543504
-37.5967078189301, 0.08680942649182925
-33.481481481481524, 0.10757719189051848
-31.423868312757236, 0.14937928186351046
-29.366255144032948, 0.2074247287730588
-27.30864197530866, 0.2844103202447007
-27.30864197530866, 0.40507455159297245
-25.251028806584372, 0.5415631355570338
-22.164609053497998, 0.6544193069710366
-20.621399176954696, 0.7809340135698414
-14.962962962962933, 0.9316977722151649
-8.790123456790184, 0.9921001083074146
0.4691358024691681, 1.0042027965466995
9.728395061728406, 0.9910981593915094
14.358024691358082, 0.8956208954725607
17.958847736625557, 0.7598527310547185
21.045267489711932, 0.6446839077385988
24.131687242798307, 0.48819816446720804
28.246913580246883, 0.3299536879816433
30.30452674897117, 0.21203971783865352
31.33333333333337, 0.12793197714554555
33.39094650205766, 0.09211098594551964
37.506172839506235, 0.07716477771507277
42.6502057613169, 0.06972916548999838
50.36625514403295, 0.06461294911506485
58.082304526749, 0.06063313214680206
69.39917695473252, 0.05617327852642764
83.28806584362133, 0.05336533975729031
113.63786008230443, 0.050652247079073315
134.2139917695473, 0.048714146866024925
161.99176954732502, 0.048029881681360215
184.6255144032922, 0.046773997250969375
